,messid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
34865,58397894cf554f7e3a2af647,3846,473507.0,1.0,-128.33333333299998,1480161428000.0,39.7537185228,-104.998667795
34866,58397894cf554f7e3a2af647,7382,473507.0,1.0,-124.666666667,1480161428000.0,39.7435206571,-105.00091687
34867,58397894cf554f7e3a2af647,8355,473507.0,1.0,-123.0,1480161428000.0,64.3,-68.5
34868,58397894cf554f7e3a2af647,8474,473507.0,2.0,-131.0,1480161428000.0,39.7320448643,-104.973650831
34869,58397d6e12f1434b9c9739fa,1859,473507.0,0.5,-130.5,1480162670000.0,39.7048869498,-105.01639226700001
34870,58398063cf554f7e3a312cfa,1859,473507.0,1.0,-120.333333333,1480163427000.0,39.7048869498,-105.01639226700001
34871,58398063cf554f7e3a312cfa,8356,473507.0,0.0,-126.0,1480163427000.0,39.757033524499995,-104.976126764
34872,58398063cf554f7e3a312cfa,8474,473507.0,0.0,-135.0,1480163427000.0,39.7320448643,-104.973650831
34873,58398c55cf554f7e3a3acbf9,1859,476123.0,2.0,-115.0,1480166485000.0,39.7048869498,-105.01639226700001
34874,5839905fe541cd03e7de9dd6,2707,473507.0,0.0,-124.0,1480167519000.0,64.3,-68.5
34875,5839905fe541cd03e7de9dd6,3414,473507.0,0.5,-125.5,1480167519000.0,39.747448451,-105.056730649
34876,5839905fe541cd03e7de9dd6,3548,473507.0,0.5,-121.0,1480167519000.0,39.7448482036,-105.01004810200001
34877,5839905fe541cd03e7de9dd6,8355,473507.0,1.5,-116.5,1480167519000.0,64.3,-68.5
34878,5839905fe541cd03e7de9dd6,8451,473507.0,0.0,-136.0,1480167519000.0,64.3,-68.5
34879,58399116cf554f7e3a3e8f27,1854,476123.0,0.0,-132.0,1480167702000.0,64.3,-68.5
34880,58399116cf554f7e3a3e8f27,3025,476123.0,1.5,-125.5,1480167702000.0,39.654681879099996,-105.04368528299999
34881,583991e2cf554f7e3a3f3767,2999,473507.0,2.0,-121.0,1480167906000.0,39.793585076999996,-105.01825064
34882,583991e2cf554f7e3a3f3767,3579,473507.0,2.0,-125.0,1480167906000.0,39.7550193847,-105.043314763
34883,583991e2cf554f7e3a3f3767,7382,473507.0,2.0,-128.0,1480167906000.0,39.7435206571,-105.00091687
34884,583991e2cf554f7e3a3f3767,8356,473507.0,2.0,-117.0,1480167906000.0,39.757033524499995,-104.976126764
34885,5839934c12f1434b9ca8aaa3,2841,473507.0,2.0,-138.0,1480168268000.0,39.6177937615,-104.954917061
34886,5839934c12f1434b9ca8aaa3,8451,473507.0,1.0,-109.333333333,1480168268000.0,64.3,-68.5
34887,583994cbe541cd03e7e21fde,2605,473507.0,2.0,-136.0,1480168651000.0,39.6127445823,-105.008826579
34888,583994cbe541cd03e7e21fde,8451,473507.0,1.0,-122.333333333,1480168651000.0,64.3,-68.5
34889,5839aa1d12f1434b9cb9df73,3410,473507.0,1.0,-132.0,1480174109000.0,39.7776897533,-105.00242432600001
34890,5839aa1d12f1434b9cb9df73,7382,473507.0,0.5,-130.5,1480174109000.0,39.7435206571,-105.00091687
34891,5839aa1d12f1434b9cb9df73,8355,473507.0,1.0,-129.0,1480174109000.0,64.3,-68.5
34892,5839aa1d12f1434b9cb9df73,8356,473507.0,0.0,-131.0,1480174109000.0,39.757033524499995,-104.976126764
34893,5839aa1d12f1434b9cb9df73,8474,473507.0,0.5,-135.5,1480174109000.0,39.7320448643,-104.973650831
34894,5839bf9412f1434b9cca23a3,2189,476185.0,1.0,-112.666666667,1480179604000.0,39.8176539435,-105.050983775
34895,5839bf9412f1434b9cca23a3,3545,476185.0,1.5,-131.0,1480179604000.0,39.8719024671,-105.058841789
34896,5839bf9412f1434b9cca23a3,3579,476185.0,1.0,-128.0,1480179604000.0,39.7550193847,-105.043314763
34897,5839bf9412f1434b9cca23a3,4129,476185.0,1.0,-121.0,1480179604000.0,64.3,-68.5
34898,5839bf9412f1434b9cca23a3,8446,476185.0,1.0,-139.0,1480179604000.0,39.8056964255,-105.056208144
34899,5839bf9412f1434b9cca23a3,8470,476185.0,1.0,-136.0,1480179604000.0,39.8387400544,-105.085159501
34900,5839c34de541cd03e705812f,2189,476185.0,1.0,-107.0,1480180557000.0,39.8176539435,-105.050983775
34901,5839c34de541cd03e705812f,3579,476185.0,1.0,-124.0,1480180557000.0,39.7550193847,-105.043314763
34902,5839c34de541cd03e705812f,4129,476185.0,1.0,-121.0,1480180557000.0,64.3,-68.5
34903,5839c34de541cd03e705812f,8446,476185.0,2.0,-140.0,1480180557000.0,39.8056964255,-105.056208144
34904,5839c74f12f1434b9ccfed4e,1772,476185.0,0.5,-136.0,1480181583000.0,64.3,-68.5
34905,5839c74f12f1434b9ccfed4e,2189,476185.0,1.0,-118.0,1480181583000.0,39.8176539435,-105.050983775
34906,5839c74f12f1434b9ccfed4e,3412,476185.0,1.0,-132.0,1480181583000.0,39.8241946127,-104.998428692
34907,5839c74f12f1434b9ccfed4e,3538,476185.0,1.0,-127.0,1480181583000.0,39.8216715273,-105.023146494
34908,5839c74f12f1434b9ccfed4e,8470,476185.0,0.0,-136.0,1480181583000.0,39.8387400544,-105.085159501
34909,5839f14dcf554f7e3a863df6,1872,476836.0,1.0,-114.5,1480192333000.0,39.823856259,-105.239120142
34910,583a7f6d12f1434b9c4a4e90,1344,476327.0,0.5,-131.5,1480228717000.0,39.5055970756,-104.839725163
34911,583a7f6d12f1434b9c4a4e90,2831,476327.0,1.0,-122.0,1480228717000.0,39.607432184400004,-104.835527951
34912,583a7f6d12f1434b9c4a4e90,3527,476327.0,0.5,-119.0,1480228717000.0,39.5752054873,-104.855070846
34913,583a8310cf554f7e3ae5a4f8,1344,476327.0,2.0,-132.0,1480229648000.0,39.5055970756,-104.839725163
34914,583ab9a6cf554f7e3a0e966f,1772,476185.0,1.0,-135.0,1480243622000.0,64.3,-68.5
34915,583ab9a6cf554f7e3a0e966f,2189,476185.0,0.0,-129.0,1480243622000.0,39.8176539435,-105.050983775
34916,583abbf0cf554f7e3a106195,1772,476185.0,0.0,-132.0,1480244208000.0,64.3,-68.5
34917,583abbf0cf554f7e3a106195,1988,476185.0,1.0,-134.0,1480244208000.0,39.926397002600005,-105.084103021
34918,583abbf0cf554f7e3a106195,2189,476185.0,0.0,-112.0,1480244208000.0,39.8176539435,-105.050983775
34919,583abbf0cf554f7e3a106195,3538,476185.0,1.0,-129.5,1480244208000.0,39.8216715273,-105.023146494
34920,583abbf0cf554f7e3a106195,8470,476185.0,1.0,-127.5,1480244208000.0,39.8387400544,-105.085159501
34921,583b2e51e541cd03e703933e,3569,476836.0,1.0,-128.0,1480273489000.0,39.8887249889,-105.080291033
34922,583b30c6cf554f7e3a650cc0,1859,476836.0,0.5,-116.0,1480274118000.0,39.7048869498,-105.01639226700001
34923,583b30c6cf554f7e3a650cc0,4058,476836.0,1.0,-112.0,1480274118000.0,39.7832105294,-105.088746775
34924,583b30c6cf554f7e3a650cc0,7456,476836.0,1.0,-129.66666666700002,1480274118000.0,39.7821125865,-105.072700822
34925,583b30c6cf554f7e3a650cc0,8245,476836.0,2.0,-123.0,1480274118000.0,39.7594613083,-105.074287246
34926,583b333acf554f7e3a669d19,1012,476836.0,1.0,-126.5,1480274746000.0,39.8985659122,-105.21004228700001
34927,583b333acf554f7e3a669d19,1872,476836.0,1.0,-112.666666667,1480274746000.0,39.823856259,-105.239120142
34928,583b333acf554f7e3a669d19,2837,476836.0,1.0,-139.0,1480274746000.0,40.048038549699996,-105.309839195
34929,583b333acf554f7e3a669d19,8473,476836.0,1.0,-122.0,1480274746000.0,39.8457458983,-105.195932521
34930,583b39ebcf554f7e3a6b1a39,8473,476836.0,0.0,-130.0,1480276459000.0,39.8457458983,-105.195932521
34931,583bdc9012f1434b9c3a2b01,8474,473507.0,2.0,-126.0,1480318096000.0,39.7320448643,-104.973650831
34932,583bdcece541cd03e773e7fb,1229,476598.0,1.0,-135.0,1480318188000.0,38.6743643994,-104.502795082
34933,583bde7ce541cd03e7751abf,3613,476889.0,2.0,-105.0,1480318588000.0,40.888890151700004,-105.97790912100001
34934,583bde7ce541cd03e7751abf,4024,476889.0,2.0,-111.0,1480318588000.0,40.865058137300004,-105.94625732
34935,583bde7ce541cd03e7751abf,4790,476889.0,1.0,-91.5,1480318588000.0,40.843100749,-105.92168822299999
34936,583be0fc12f1434b9c3d787f,3613,476889.0,1.5,-119.0,1480319228000.0,40.888890151700004,-105.97790912100001
34937,583be0fc12f1434b9c3d787f,4024,476889.0,1.0,-119.0,1480319228000.0,40.865058137300004,-105.94625732
34938,583be0fc12f1434b9c3d787f,4790,476889.0,1.5,-127.5,1480319228000.0,40.843100749,-105.92168822299999
34939,583be17412f1434b9c3dd148,1796,476257.0,1.0,-116.0,1480319348000.0,64.3,-68.5
34940,583be17412f1434b9c3dd148,2617,476257.0,0.0,-119.0,1480319348000.0,39.7799081609,-105.06247933799999
34941,583be17412f1434b9c3dd148,4056,476257.0,0.0,-123.0,1480319348000.0,39.7719150146,-105.00941593600001
34942,583be17412f1434b9c3dd148,8245,476257.0,2.0,-112.0,1480319348000.0,39.7594613083,-105.074287246
34943,583be17412f1434b9c3dd148,8437,476257.0,1.0,-113.333333333,1480319348000.0,39.7594613083,-105.074287246
34944,583be293e541cd03e7781fc2,1878,476185.0,2.0,-127.0,1480319635000.0,39.803794978,-105.07208998899999
34945,583be293e541cd03e7781fc2,2999,476185.0,1.0,-123.5,1480319635000.0,39.793585076999996,-105.01825064
34946,583be293e541cd03e7781fc2,3562,476185.0,1.5,-125.0,1480319635000.0,39.7977059038,-105.06023374899999
34947,583be293e541cd03e7781fc2,8446,476185.0,1.0,-131.5,1480319635000.0,39.8056964255,-105.056208144
34948,583be293e541cd03e7781fc2,9899,476185.0,2.0,-132.0,1480319635000.0,39.7914022708,-105.02660482
34949,583be2c712f1434b9c3ec2b9,8355,476123.0,1.0,-107.5,1480319687000.0,64.3,-68.5
34950,583be37b12f1434b9c3f46c6,3613,476889.0,1.5,-115.5,1480319867000.0,40.888890151700004,-105.97790912100001
34951,583be37b12f1434b9c3f46c6,4024,476889.0,1.0,-120.333333333,1480319867000.0,40.865058137300004,-105.94625732
34952,583be37b12f1434b9c3f46c6,4790,476889.0,1.0,-129.66666666700002,1480319867000.0,40.843100749,-105.92168822299999
34953,583be3f112f1434b9c3fa925,1796,476257.0,1.0,-131.0,1480319985000.0,64.3,-68.5
34954,583be3f112f1434b9c3fa925,2617,476257.0,2.0,-136.0,1480319985000.0,39.7799081609,-105.06247933799999
34955,583be3f112f1434b9c3fa925,2846,476257.0,1.0,-132.0,1480319985000.0,39.666187571,-105.077529959
34956,583be3f112f1434b9c3fa925,3570,476257.0,0.5,-127.5,1480319985000.0,39.7578896588,-105.119324332
34957,583be3f112f1434b9c3fa925,4058,476257.0,1.0,-108.0,1480319985000.0,39.7832105294,-105.088746775
34958,583be3f112f1434b9c3fa925,7456,476257.0,0.5,-105.5,1480319985000.0,39.7821125865,-105.072700822
34959,583be3f112f1434b9c3fa925,8245,476257.0,1.5,-124.5,1480319985000.0,39.7594613083,-105.074287246
34960,583be3f112f1434b9c3fa925,8364,476257.0,2.0,-135.0,1480319985000.0,39.706435544899996,-105.09932301
34961,583be3f112f1434b9c3fa925,8370,476257.0,2.0,-136.0,1480319985000.0,39.706435544899996,-105.09932301
34962,583be3f112f1434b9c3fa925,8437,476257.0,1.0,-121.5,1480319985000.0,39.7594613083,-105.074287246
34963,583be69512f1434b9c41cc69,8245,476257.0,2.0,-121.0,1480320661000.0,39.7594613083,-105.074287246
34964,583be773e541cd03e77befff,1743,476185.0,2.0,-123.0,1480320883000.0,64.3,-68.5
34965,583be773e541cd03e77befff,4059,476185.0,1.0,-129.0,1480320883000.0,39.7567635889,-105.02487017899999
34966,583beba612f1434b9c45e547,4058,476257.0,1.0,-97.6666666667,1480321958000.0,39.7832105294,-105.088746775
34967,583bee21e541cd03e7817d81,1859,476257.0,1.0,-116.333333333,1480322593000.0,39.7048869498,-105.01639226700001
34968,583bee21e541cd03e7817d81,2707,476257.0,0.0,-127.0,1480322593000.0,64.3,-68.5
34969,583bee21e541cd03e7817d81,3025,476257.0,0.5,-128.5,1480322593000.0,39.654681879099996,-105.04368528299999
34970,583bee21e541cd03e7817d81,3414,476257.0,1.0,-122.666666667,1480322593000.0,39.747448451,-105.056730649
34971,583bee21e541cd03e7817d81,3547,476257.0,0.5,-128.0,1480322593000.0,39.692975919,-105.044371274
34972,583bee21e541cd03e7817d81,3578,476257.0,0.0,-131.0,1480322593000.0,39.7286509462,-105.163031574
34973,583bee21e541cd03e7817d81,3581,476257.0,1.0,-126.5,1480322593000.0,39.7181196801,-105.066747888
34974,583bee21e541cd03e7817d81,8245,476257.0,1.0,-136.0,1480322593000.0,39.7594613083,-105.074287246
34975,583bee21e541cd03e7817d81,8364,476257.0,1.0,-128.33333333299998,1480322593000.0,39.706435544899996,-105.09932301
34976,583bee21e541cd03e7817d81,8370,476257.0,1.0,-128.66666666700002,1480322593000.0,39.706435544899996,-105.09932301
34977,583bee21e541cd03e7817d81,8437,476257.0,1.0,-133.0,1480322593000.0,39.7594613083,-105.074287246
34978,583bee21e541cd03e7817d81,8472,476257.0,0.0,-131.0,1480322593000.0,39.7343296311,-105.16535491100001
34979,583bf0b812f1434b9c4a5ab5,1854,476257.0,1.0,-135.0,1480323256000.0,64.3,-68.5
34980,583bf0b812f1434b9c4a5ab5,1859,476257.0,1.0,-105.333333333,1480323256000.0,39.7048869498,-105.01639226700001
34981,583bf0b812f1434b9c4a5ab5,2707,476257.0,0.0,-129.0,1480323256000.0,64.3,-68.5
34982,583bf0b812f1434b9c4a5ab5,3025,476257.0,1.0,-129.0,1480323256000.0,39.654681879099996,-105.04368528299999
34983,583bf0b812f1434b9c4a5ab5,3547,476257.0,1.0,-123.0,1480323256000.0,39.692975919,-105.044371274
34984,583bf0b812f1434b9c4a5ab5,8364,476257.0,0.0,-136.0,1480323256000.0,39.706435544899996,-105.09932301
34985,583c0466cf554f7e3af55592,1772,476185.0,1.5,-131.5,1480328294000.0,64.3,-68.5
34986,583c0466cf554f7e3af55592,2189,476185.0,1.0,-108.0,1480328294000.0,39.8176539435,-105.050983775
34987,583c0466cf554f7e3af55592,3412,476185.0,1.0,-124.5,1480328294000.0,39.8241946127,-104.998428692
34988,583c0466cf554f7e3af55592,3538,476185.0,1.0,-130.5,1480328294000.0,39.8216715273,-105.023146494
34989,583c0466cf554f7e3af55592,3545,476185.0,1.5,-126.5,1480328294000.0,39.8719024671,-105.058841789
34990,583c0466cf554f7e3af55592,4129,476185.0,0.0,-123.0,1480328294000.0,64.3,-68.5
34991,583c0466cf554f7e3af55592,8470,476185.0,1.0,-127.0,1480328294000.0,39.8387400544,-105.085159501
34992,583c3aad12f1434b9c8a27d4,2189,476185.0,1.0,-98.0,1480342189000.0,39.8176539435,-105.050983775
34993,583c3aad12f1434b9c8a27d4,3562,476185.0,0.0,-127.0,1480342189000.0,39.7977059038,-105.06023374899999
34994,583c3aad12f1434b9c8a27d4,3576,476185.0,2.0,-133.0,1480342189000.0,39.8490078949,-105.01559880100001
34995,583c3aad12f1434b9c8a27d4,4129,476185.0,1.0,-109.666666667,1480342189000.0,64.3,-68.5
34996,583c3aad12f1434b9c8a27d4,4993,476185.0,0.0,-137.0,1480342189000.0,64.3,-68.5
34997,583c3aad12f1434b9c8a27d4,8470,476185.0,2.0,-134.0,1480342189000.0,39.8387400544,-105.085159501
34998,583c4bb5cf554f7e3a31dc94,1264,476257.0,0.0,-122.0,1480346549000.0,39.7471392104,-105.085312503
34999,583c4bb5cf554f7e3a31dc94,1796,476257.0,1.0,-126.5,1480346549000.0,64.3,-68.5
35000,583c4bb5cf554f7e3a31dc94,1854,476257.0,1.5,-121.0,1480346549000.0,64.3,-68.5
35001,583c4bb5cf554f7e3a31dc94,1859,476257.0,1.5,-85.0,1480346549000.0,39.7048869498,-105.01639226700001
35002,583c4bb5cf554f7e3a31dc94,1988,476257.0,1.0,-129.0,1480346549000.0,39.926397002600005,-105.084103021
35003,583c4bb5cf554f7e3a31dc94,2707,476257.0,1.0,-110.5,1480346549000.0,64.3,-68.5
35004,583c4bb5cf554f7e3a31dc94,2943,476257.0,2.0,-122.0,1480346549000.0,64.3,-68.5
35005,583c4bb5cf554f7e3a31dc94,2999,476257.0,1.0,-125.0,1480346549000.0,39.793585076999996,-105.01825064
35006,583c4bb5cf554f7e3a31dc94,3378,476257.0,1.0,-125.0,1480346549000.0,39.7151104414,-105.05924962200001
35007,583c4bb5cf554f7e3a31dc94,3410,476257.0,1.0,-120.0,1480346549000.0,39.7776897533,-105.00242432600001
35008,583c4bb5cf554f7e3a31dc94,3548,476257.0,1.5,-112.5,1480346549000.0,39.7448482036,-105.01004810200001
35009,583c4bb5cf554f7e3a31dc94,3563,476257.0,0.5,-118.5,1480346549000.0,39.8167547068,-105.17152169
35010,583c4bb5cf554f7e3a31dc94,3565,476257.0,0.0,-124.0,1480346549000.0,39.9040824664,-105.07782543
35011,583c4bb5cf554f7e3a31dc94,3570,476257.0,2.0,-116.0,1480346549000.0,39.7578896588,-105.119324332
35012,583c4bb5cf554f7e3a31dc94,3578,476257.0,1.0,-116.0,1480346549000.0,39.7286509462,-105.163031574
35013,583c4bb5cf554f7e3a31dc94,3846,476257.0,1.0,-117.0,1480346549000.0,39.7537185228,-104.998667795
35014,583c4bb5cf554f7e3a31dc94,4056,476257.0,2.0,-116.0,1480346549000.0,39.7719150146,-105.00941593600001
35015,583c4bb5cf554f7e3a31dc94,4059,476257.0,1.0,-123.0,1480346549000.0,39.7567635889,-105.02487017899999
35016,583c4bb5cf554f7e3a31dc94,4819,476257.0,1.0,-133.0,1480346549000.0,39.7190458354,-104.941493103
35017,583c4bb5cf554f7e3a31dc94,7382,476257.0,1.0,-124.0,1480346549000.0,39.7435206571,-105.00091687
35018,583c4bb5cf554f7e3a31dc94,8245,476257.0,2.0,-120.0,1480346549000.0,39.7594613083,-105.074287246
35019,583c4bb5cf554f7e3a31dc94,8352,476257.0,0.5,-122.0,1480346549000.0,39.7616334244,-105.025752947
35020,583c4bb5cf554f7e3a31dc94,8364,476257.0,0.5,-115.5,1480346549000.0,39.706435544899996,-105.09932301
35021,583c4bb5cf554f7e3a31dc94,8370,476257.0,1.5,-115.5,1480346549000.0,39.706435544899996,-105.09932301
35022,583c4bb5cf554f7e3a31dc94,8397,476257.0,2.0,-127.0,1480346549000.0,39.759395513200005,-105.00141507
35023,583c4bb5cf554f7e3a31dc94,8451,476257.0,2.0,-127.0,1480346549000.0,64.3,-68.5
35024,583c4bb5cf554f7e3a31dc94,8474,476257.0,1.0,-115.0,1480346549000.0,39.7320448643,-104.973650831
35025,583c4e9dcf554f7e3a344500,1086,476257.0,2.0,-130.0,1480347293000.0,39.9739948915,-104.891716745
35026,583c4e9dcf554f7e3a344500,1594,476257.0,1.0,-128.0,1480347293000.0,64.3,-68.5
35027,583c4e9dcf554f7e3a344500,1772,476257.0,1.5,-131.0,1480347293000.0,64.3,-68.5
35028,583c4e9dcf554f7e3a344500,1854,476257.0,0.5,-117.5,1480347293000.0,64.3,-68.5
35029,583c4e9dcf554f7e3a344500,1859,476257.0,2.0,-87.0,1480347293000.0,39.7048869498,-105.01639226700001
35030,583c4e9dcf554f7e3a344500,1872,476257.0,2.0,-114.0,1480347293000.0,39.823856259,-105.239120142
35031,583c4e9dcf554f7e3a344500,2189,476257.0,1.0,-118.333333333,1480347293000.0,39.8176539435,-105.050983775
35032,583c4e9dcf554f7e3a344500,2799,476257.0,1.5,-117.5,1480347293000.0,39.7530526327,-104.94102169899999
35033,583c4e9dcf554f7e3a344500,2943,476257.0,2.0,-114.0,1480347293000.0,64.3,-68.5
35034,583c4e9dcf554f7e3a344500,3378,476257.0,1.0,-126.0,1480347293000.0,39.7151104414,-105.05924962200001
35035,583c4e9dcf554f7e3a344500,3386,476257.0,1.0,-121.0,1480347293000.0,39.8105085102,-105.151310853
35036,583c4e9dcf554f7e3a344500,3414,476257.0,0.0,-119.0,1480347293000.0,39.747448451,-105.056730649
35037,583c4e9dcf554f7e3a344500,3500,476257.0,1.0,-116.333333333,1480347293000.0,39.7764668653,-105.099747171
35038,583c4e9dcf554f7e3a344500,3526,476257.0,1.5,-125.5,1480347293000.0,39.6772510308,-104.952720509
35039,583c4e9dcf554f7e3a344500,3545,476257.0,0.5,-119.5,1480347293000.0,39.8719024671,-105.058841789
35040,583c4e9dcf554f7e3a344500,3547,476257.0,1.0,-106.5,1480347293000.0,39.692975919,-105.044371274
35041,583c4e9dcf554f7e3a344500,3548,476257.0,1.0,-112.0,1480347293000.0,39.7448482036,-105.01004810200001
35042,583c4e9dcf554f7e3a344500,3563,476257.0,0.5,-117.5,1480347293000.0,39.8167547068,-105.17152169
35043,583c4e9dcf554f7e3a344500,3565,476257.0,1.0,-122.0,1480347293000.0,39.9040824664,-105.07782543
35044,583c4e9dcf554f7e3a344500,3569,476257.0,2.0,-127.0,1480347293000.0,39.8887249889,-105.080291033
35045,583c4e9dcf554f7e3a344500,3570,476257.0,0.0,-115.0,1480347293000.0,39.7578896588,-105.119324332
35046,583c4e9dcf554f7e3a344500,3578,476257.0,0.0,-124.0,1480347293000.0,39.7286509462,-105.163031574
35047,583c4e9dcf554f7e3a344500,3581,476257.0,1.0,-108.0,1480347293000.0,39.7181196801,-105.066747888
35048,583c4e9dcf554f7e3a344500,3846,476257.0,1.0,-118.0,1480347293000.0,39.7537185228,-104.998667795
35049,583c4e9dcf554f7e3a344500,4059,476257.0,2.0,-120.0,1480347293000.0,39.7567635889,-105.02487017899999
35050,583c4e9dcf554f7e3a344500,4147,476257.0,2.0,-122.0,1480347293000.0,39.665430287,-105.111884525
35051,583c4e9dcf554f7e3a344500,4156,476257.0,2.0,-116.0,1480347293000.0,64.3,-68.5
35052,583c4e9dcf554f7e3a344500,4819,476257.0,2.0,-132.0,1480347293000.0,39.7190458354,-104.941493103
35053,583c4e9dcf554f7e3a344500,4993,476257.0,0.5,-121.5,1480347293000.0,64.3,-68.5
35054,583c4e9dcf554f7e3a344500,7382,476257.0,2.0,-122.0,1480347293000.0,39.7435206571,-105.00091687
35055,583c4e9dcf554f7e3a344500,8082,476257.0,1.0,-119.666666667,1480347293000.0,39.495224589,-105.053108525
35056,583c4e9dcf554f7e3a344500,8245,476257.0,1.5,-118.0,1480347293000.0,39.7594613083,-105.074287246
35057,583c4e9dcf554f7e3a344500,8355,476257.0,2.0,-108.0,1480347293000.0,64.3,-68.5
35058,583c4e9dcf554f7e3a344500,8356,476257.0,1.5,-114.0,1480347293000.0,39.757033524499995,-104.976126764
35059,583c4e9dcf554f7e3a344500,8452,476257.0,1.5,-130.0,1480347293000.0,39.748725342,-105.21104149
35060,583c4e9dcf554f7e3a344500,8474,476257.0,0.0,-114.0,1480347293000.0,39.7320448643,-104.973650831
35061,583c4e9dcf554f7e3a344500,8560,476257.0,2.0,-115.0,1480347293000.0,64.3,-68.5
35062,583c4e9dcf554f7e3a344500,9899,476257.0,2.0,-133.0,1480347293000.0,39.7914022708,-105.02660482
35063,583c50decf554f7e3a360e58,1086,476257.0,1.0,-131.5,1480347870000.0,39.9739948915,-104.891716745
35064,583c50decf554f7e3a360e58,1264,476257.0,1.0,-120.0,1480347870000.0,39.7471392104,-105.085312503
35065,583c50decf554f7e3a360e58,1268,476257.0,0.0,-136.0,1480347870000.0,39.7195355806,-104.924701915
35066,583c50decf554f7e3a360e58,1292,476257.0,0.5,-137.5,1480347870000.0,39.4466950929,-104.97802135200001
35067,583c50decf554f7e3a360e58,1476,476257.0,0.0,-137.0,1480347870000.0,39.7050706005,-105.14558114200001
35068,583c50decf554f7e3a360e58,1661,476257.0,1.0,-133.0,1480347870000.0,64.3,-68.5
35069,583c50decf554f7e3a360e58,1772,476257.0,0.5,-132.5,1480347870000.0,64.3,-68.5
35070,583c50decf554f7e3a360e58,1796,476257.0,0.0,-130.0,1480347870000.0,64.3,-68.5
35071,583c50decf554f7e3a360e58,1854,476257.0,1.0,-117.5,1480347870000.0,64.3,-68.5
35072,583c50decf554f7e3a360e58,1859,476257.0,1.0,-82.6666666667,1480347870000.0,39.7048869498,-105.01639226700001
35073,583c50decf554f7e3a360e58,1878,476257.0,0.0,-124.0,1480347870000.0,39.803794978,-105.07208998899999
35074,583c50decf554f7e3a360e58,1988,476257.0,0.0,-126.0,1480347870000.0,39.926397002600005,-105.084103021
35075,583c50decf554f7e3a360e58,2189,476257.0,0.0,-118.0,1480347870000.0,39.8176539435,-105.050983775
35076,583c50decf554f7e3a360e58,2605,476257.0,1.0,-107.0,1480347870000.0,39.6127445823,-105.008826579
35077,583c50decf554f7e3a360e58,2617,476257.0,0.0,-138.0,1480347870000.0,39.7799081609,-105.06247933799999
35078,583c50decf554f7e3a360e58,2707,476257.0,1.0,-113.0,1480347870000.0,64.3,-68.5
35079,583c50decf554f7e3a360e58,2731,476257.0,0.0,-118.0,1480347870000.0,39.7814639251,-105.040763432
35080,583c50decf554f7e3a360e58,2768,476257.0,2.0,-135.0,1480347870000.0,39.9202412223,-105.036847739
35081,583c50decf554f7e3a360e58,2799,476257.0,0.5,-124.0,1480347870000.0,39.7530526327,-104.94102169899999
35082,583c50decf554f7e3a360e58,2841,476257.0,0.0,-132.0,1480347870000.0,39.6177937615,-104.954917061
35083,583c50decf554f7e3a360e58,2943,476257.0,0.0,-127.0,1480347870000.0,64.3,-68.5
35084,583c50decf554f7e3a360e58,2999,476257.0,0.0,-126.0,1480347870000.0,39.793585076999996,-105.01825064
35085,583c50decf554f7e3a360e58,3025,476257.0,0.0,-115.0,1480347870000.0,39.654681879099996,-105.04368528299999
35086,583c50decf554f7e3a360e58,3256,476257.0,0.0,-130.0,1480347870000.0,39.864167432100004,-104.919153306
35087,583c50decf554f7e3a360e58,3378,476257.0,1.0,-125.666666667,1480347870000.0,39.7151104414,-105.05924962200001
35088,583c50decf554f7e3a360e58,3386,476257.0,1.0,-122.5,1480347870000.0,39.8105085102,-105.151310853
35089,583c50decf554f7e3a360e58,3402,476257.0,0.0,-138.0,1480347870000.0,39.842058117,-105.127072385
35090,583c50decf554f7e3a360e58,3403,476257.0,1.0,-131.5,1480347870000.0,39.8079156368,-105.09785877799999
35091,583c50decf554f7e3a360e58,3410,476257.0,2.0,-121.0,1480347870000.0,39.7776897533,-105.00242432600001
35092,583c50decf554f7e3a360e58,3412,476257.0,1.0,-123.0,1480347870000.0,39.8241946127,-104.998428692
35093,583c50decf554f7e3a360e58,3414,476257.0,1.0,-116.0,1480347870000.0,39.747448451,-105.056730649
35094,583c50decf554f7e3a360e58,3500,476257.0,1.5,-119.5,1480347870000.0,39.7764668653,-105.099747171
35095,583c50decf554f7e3a360e58,3526,476257.0,1.0,-126.666666667,1480347870000.0,39.6772510308,-104.952720509
35096,583c50decf554f7e3a360e58,3545,476257.0,1.0,-120.0,1480347870000.0,39.8719024671,-105.058841789
35097,583c50decf554f7e3a360e58,3547,476257.0,1.0,-112.666666667,1480347870000.0,39.692975919,-105.044371274
35098,583c50decf554f7e3a360e58,3548,476257.0,0.5,-115.5,1480347870000.0,39.7448482036,-105.01004810200001
35099,583c50decf554f7e3a360e58,3562,476257.0,0.0,-119.0,1480347870000.0,39.7977059038,-105.06023374899999
35100,583c50decf554f7e3a360e58,3563,476257.0,1.0,-126.0,1480347870000.0,39.8167547068,-105.17152169
35101,583c50decf554f7e3a360e58,3565,476257.0,1.0,-125.666666667,1480347870000.0,39.9040824664,-105.07782543
35102,583c50decf554f7e3a360e58,3569,476257.0,1.0,-127.5,1480347870000.0,39.8887249889,-105.080291033
35103,583c50decf554f7e3a360e58,3570,476257.0,1.0,-111.333333333,1480347870000.0,39.7578896588,-105.119324332
