,messid,did,bsid,nseq,rssi,NBAntennes,distpwr,distbs,lat,lng
5290,582d9e06e541cd03e70dc7ff,476594.0,18481,4.0,-388.33333333400003,3,18140.08144833516,54.897210238037665,39.908624565100006,-105.167928224
5291,582d9eb0cf554f7e3a6fa759,476521.0,26665,4.0,-668.5,5,40886.01953244617,24.737261751534902,39.8052858191,-105.028150697
5292,582da0bfe541cd03e7102a7f,476521.0,7691,0.0,-251.0,2,9524.894459979118,2.21410935717254,39.810127950900004,-105.044276594
5293,582da330e541cd03e7122cdf,476521.0,13886,1.5,-398.166666667,3,21763.796983835433,6.942241672618583,39.806078766599995,-105.05122675
5294,582da33de541cd03e71236e6,476594.0,15430,1.5,-264.333333333,2,14471.2821094168,39.71642969128675,39.9085691774,-105.167871009
5295,582da538e541cd03e713e629,476123.0,99486,23.5,-2573.8333333329997,20,122471.62617844695,196.9033091460636,39.6962542864,-105.01045677200001
5296,582da5a8cf554f7e3a759e99,476594.0,18481,3.0,-380.33333333400003,3,15553.418464826274,54.897210238037665,39.908382408200005,-105.168261531
5297,582da831e541cd03e7165fe2,476594.0,10789,2.0,-262.0,2,13110.373676285339,36.06334390562639,39.9080702483,-105.16897683299999
5298,582dab24cf554f7e3a7a5102,476521.0,12008,3.0,-266.5,2,14949.470031783976,4.385617287331991,39.8045168379,-105.051568764
5299,582db26de541cd03e71f2a36,476185.0,44017,10.5,-1273.3333333327,10,59187.91625487406,34.360679721808886,39.8151731692,-105.054226966
5300,582db2aecf554f7e3a80b0b8,476521.0,8446,0.0,-137.0,1,9198.418806428195,2.6567933747341606,39.8036685474,-105.04863116799999
5301,582dbb9212f1434b9cf3c348,476594.0,18578,3.0,-408.0,3,26051.60195652456,60.99177417130991,39.9077701446,-105.169098294
5302,582dc18812f1434b9cf8c234,476521.0,14197,3.5,-390.166666667,3,19690.328757188334,8.437254002569546,39.8046267483,-105.051181813
5303,582dc879e541cd03e731e742,476594.0,18481,1.0,-388.0,3,18596.45997692644,54.897210238037665,39.906965247399995,-105.16880208299999
5304,582dcb59cf554f7e3a956acf,476123.0,1859,0.0,-128.0,1,5479.149863314579,9.446838215184547,39.6933919355,-105.015536271
5305,582dd5aacf554f7e3a9e5efd,476123.0,8355,0.0,-107.0,1,1635.7358768386061,0.4852854445747096,39.7825828233,-104.98756500399999
5306,582dd81ae541cd03e73f7208,476123.0,16804,3.0,-235.0,2,6554.205808460147,0.9705708891494192,39.7875158092,-104.99170912
5307,582ddd43e541cd03e7442e00,476123.0,13436,3.0,-228.33333333299998,2,6133.690394880048,0.9705708891494192,39.7890758108,-104.999865784
5308,582ddfcc12f1434b9c12b9c5,476123.0,8449,1.5,-100.5,1,1125.1571368025727,0.4852854445747096,39.793687660399996,-105.002804786
5309,582de08d12f1434b9c135e20,476598.0,1229,2.0,-135.0,1,8198.099390576212,132.41235192328378,38.6706764101,-104.33550644299999
5310,582de72ae541cd03e74c2574,476140.0,3559,1.5,-86.5,1,502.58923160126574,5.653991198380001,39.8025854824,-104.99933486299999
5311,582deeb6cf554f7e3ab3643b,476140.0,8630,2.5,-360.833333333,3,10689.99896583126,2.774673802347751,39.7866544851,-105.03664342
5312,582df38412f1434b9c22741e,476140.0,20338,1.5,-376.5,3,14906.311454227514,3.2195134994340986,39.786158779299996,-105.03539634799999
5313,582e012fe541cd03e75ff92f,476212.0,43594,15.0,-1277.0,10,57384.11585853805,18.20044493000534,39.8019178906,-105.048462622
5314,582e057ee541cd03e7630fe2,476123.0,8355,1.0,-115.666666667,1,2693.8899241109375,0.4852854445747096,39.7790026749,-104.97693914
5315,582e094912f1434b9c32851e,476185.0,51402,9.5,-1363.3333333333,11,55868.533100154586,26.72555182047086,39.7974297587,-105.062053495
5316,582e0ff7cf554f7e3acbdebd,476212.0,12008,4.0,-259.0,2,12349.634969885294,4.385617287331991,39.8018851332,-105.04862554399999
5317,582e1538cf554f7e3acf7a16,476212.0,10635,1.0,-257.0,2,11507.971073294082,6.708430089971714,39.8019599375,-105.048603506
5318,582e17c3cf554f7e3ad12a21,476212.0,8446,1.0,-131.5,1,6702.135119147852,2.6567933747341606,39.8019883943,-105.048683592
5319,582e1a3712f1434b9c3e2b24,476212.0,21084,6.5,-627.6666666670001,5,24493.442181234634,10.726642360342586,39.8019974438,-105.04861378
5320,582e1ccc12f1434b9c3fe749,476212.0,2617,0.0,-144.0,1,13763.002197867472,0.26373867113979566,39.8019602692,-105.04856131
5321,582e22fde541cd03e777516f,476140.0,1743,1.0,-111.0,1,2059.269462335536,0.4852854445747096,39.7863942485,-105.03423490899999
5322,582e236612f1434b9c4431cd,476185.0,16794,2.5,-364.5,3,13003.858508580828,4.420859319771637,39.8240912312,-105.05350043
5323,582e25e3cf554f7e3ada447f,476185.0,32619,10.0,-1115.3333333340001,9,42783.03707020409,58.845490080685124,39.8275565775,-105.05268681700001
5324,582e2d4acf554f7e3adefa4e,476140.0,4360,2.0,-238.0,2,14536.952687322118,0.7490241157145052,39.7886580619,-105.035213376
5325,582e42bdcf554f7e3aec8c56,476140.0,46362,8.5,-1111.500000001,9,41859.11355748933,15.127576973083249,39.7862287547,-105.03624924100001
5326,582e93fee541cd03e7bd5ab9,476327.0,14877,4.5,-463.83333333400003,4,12492.192057712315,112.23279631088612,39.583781267,-104.89881984200001
5327,582e98ad12f1434b9c8c9748,476327.0,5440,0.5,-250.5,2,9572.69744802698,4.285448297884423,39.6900282457,-104.94472688200001
5328,582e9d99cf554f7e3a2448be,476327.0,27521,8.5,-766.5,6,35101.456871851,42.58945773952496,39.7198507884,-105.041260674
5329,582ea9cde541cd03e7cc36f5,476889.0,8403,1.5,-241.33333333299998,2,7445.524328063479,284.49496685751274,40.8245718571,-105.890691839
5330,582eae67cf554f7e3a2ffa90,476521.0,8446,1.0,-131.66666666700002,1,6766.745548354649,2.6567933747341606,39.804684611999996,-105.04900016799999
5331,582eae9612f1434b9c9bde24,476889.0,12427,3.0,-368.33333333400003,3,12428.380012885653,426.4938358228417,40.8706403085,-105.962758063
5332,582eb1e912f1434b9c9e4990,476185.0,38786,11.0,-1366.833333333,11,53114.807820776725,62.2913157981274,39.8274172898,-105.052381925
5333,582ec2d812f1434b9cacc01f,474192.0,1187,1.0,-124.0,1,4352.243438716457,234.71597837500386,37.8017025539,-103.655277058
5334,582ec54fe541cd03e7e30735,474192.0,20188,2.0,-401.666666667,3,23353.964137870353,747.3418418794304,37.8019578439,-103.656655005
5335,582ee38e12f1434b9ccb39c2,476889.0,12427,3.0,-318.33333333269997,3,5395.084482891805,426.4938358228417,40.8621822999,-105.944140928
5336,582ee4dc12f1434b9ccc645c,476594.0,10743,3.0,-255.33333333299998,2,10847.151625964632,34.01464687916219,39.9079026901,-105.168621696
5337,582eea9a12f1434b9cd15f44,476327.0,61593,11.0,-1767.4999999999998,14,75533.4942249544,100.6942980706853,39.7293140729,-105.08158889
5338,582eef76e541cd03e709edf8,476327.0,3581,2.0,-128.0,1,5479.149863314579,7.148475079973185,39.730620559,-105.063636769
5339,582ef3afe541cd03e70d9ba1,476889.0,8814,2.0,-250.666666666,2,9414.46551604916,280.8278386357446,40.8581296316,-105.95524735299999
5340,582ef9dae541cd03e712f83d,476889.0,12427,4.0,-368.333333333,3,13007.102405677182,426.4938358228417,40.870523808099996,-105.96268615299999
5341,582f0048e541cd03e718a5e6,476140.0,41220,15.0,-1127.3333333330002,9,48293.73512143105,14.018693300946707,39.8069268102,-105.042294613
5342,582f1b6812f1434b9cfb3cd8,476327.0,5424,2.0,-250.5,2,10565.771839797027,23.08077900412706,39.717684748,-105.037862206
5343,582f2058cf554f7e3a93a7c6,476327.0,4884,3.5,-257.5,2,11537.874133023277,23.72951684575839,39.6253241555,-104.991311764
5344,582f27a7cf554f7e3a99cf50,476327.0,3527,1.5,-116.5,1,2826.2669452505534,29.066661046655874,39.5361170133,-104.857218075
5345,582f2a0e12f1434b9c077a35,476327.0,6358,2.0,-234.33333333299998,2,5971.5324596020055,56.53192243240571,39.534857113899996,-104.859532158
5346,582f3001cf554f7e3aa0bc2e,476598.0,1229,0.5,-133.5,1,7519.919286909182,132.41235192328378,38.6553874338,-104.341199276
5347,582f3ccce541cd03e74addfe,473507.0,1661,0.0,-125.0,1,4610.13007533882,0.4852854445747096,39.7738993094,-104.997462776
5348,582f3e4acf554f7e3aabfa5d,473507.0,16512,4.0,-360.0,3,10900.20167902589,14.63520001746626,39.760836361500004,-104.99734645299999
5349,582f3fedcf554f7e3aad41ad,473507.0,85761,14.5,-1901.166666667,15,86387.40162736598,60.322555000801295,39.7563860693,-104.99605255
5350,582f416fcf554f7e3aae6220,473507.0,29340,9.5,-757.0,6,30096.221738764052,35.535101370618364,39.7405156723,-104.993989898
5351,582f4475cf554f7e3ab09702,473507.0,13624,4.5,-385.5,3,17008.3279963496,15.039200285506924,39.7289184949,-104.988679081
5352,582f4d9f12f1434b9c23000d,476889.0,12427,3.0,-319.3333333327,3,5280.830382761891,426.4938358228417,40.8500385579,-105.90942751
5353,582f8a91cf554f7e3ae07b11,476896.0,41320,11.5,-1528.166666667,12,70177.79122497092,121.44625101311438,39.8240261075,-105.21713159
5354,583012c6e541cd03e7d5fa16,476185.0,10512,1.0,-492.0,4,18146.2989946629,37.361674712355864,39.8218600154,-105.054455299
5355,58301533cf554f7e3a381a36,476185.0,41506,10.0,-1282.5,10,61718.154354887694,65.53631496011727,39.820571924,-105.05422391399999
5356,5830194ce541cd03e7dbae55,476185.0,25285,3.0,-614.6666666670001,5,25148.460324484513,30.74902344356535,39.821642841300005,-105.05637267200001
5357,5830225712f1434b9caea66c,476185.0,29666,6.5,-741.166666666,6,28255.991323827493,25.167087154646765,39.8229891231,-105.05469
5358,58302926cf554f7e3a48cc56,476185.0,75310,19.5,-2288.166666667,18,99355.29265280014,93.04982875495038,39.8153371267,-105.03513922100001
5359,58302a3b12f1434b9cb552c3,476896.0,8403,2.5,-257.0,2,12077.040438318694,284.49496685751274,41.0056096509,-106.071545067
5360,58302b9712f1434b9cb66b21,476185.0,131172,32.5,-3880.000000000001,31,155848.4574192933,162.4426859564758,39.8144300491,-105.03236261100001
5361,58302cc6e541cd03e7ebc198,476896.0,7655,1.0,-131.33333333299998,1,6638.1416050492835,179.36434615388495,41.151928713800004,-106.099409899
5362,58302f58e541cd03e7edeb7b,476896.0,10768,3.5,-387.0,3,18366.618270104602,624.8460550575045,41.2792365803,-106.11599603799999
5363,5830391b12f1434b9cc16d99,476185.0,30214,8.5,-983.3333333329999,8,35959.204604982646,63.57894408315343,39.8276396715,-105.053014539
5364,58303b6ccf554f7e3a57e383,476185.0,20644,7.0,-760.666666666,6,31675.912634400112,30.84191724067981,39.8277415102,-105.051153413
5365,58303cc2e541cd03e7f8c6a5,476889.0,4790,1.0,-132.0,1,6897.8409979552625,138.82896967041566,40.794127533899996,-105.84975249700001
5366,58303f28cf554f7e3a5ae39c,476889.0,4790,1.0,-110.5,1,2000.8437694343647,138.82896967041566,40.8239717441,-105.922495025
5367,58304162e541cd03e7fc7632,476521.0,10635,1.0,-266.0,2,14831.574579366556,6.708430089971714,39.8032113884,-105.047450294
5368,5830419ae541cd03e7fc9fbe,476889.0,12427,2.5,-380.833333333,3,16734.461358561864,426.4938358228417,40.827299411599995,-105.92684354
5369,58304fc912f1434b9cd301b9,476521.0,8446,0.5,-129.0,1,5803.8099035206,2.6567933747341606,39.8045875419,-105.050733205
5370,5830524312f1434b9cd4e141,476521.0,28088,3.5,-756.333333333,6,30706.992072051005,20.969087118165888,39.805091904099996,-105.051057201
5371,5830549f12f1434b9cd6b7d5,476521.0,10635,2.0,-260.0,2,12808.229465915032,6.708430089971714,39.8047891429,-105.051045177
5372,5830580acf554f7e3a6e2e76,476185.0,23952,4.0,-518.5,4,24399.896466361224,57.68645071740292,39.8685882313,-105.043773942
5373,58305cf1e541cd03e711d51e,476185.0,14796,3.5,-384.5,3,17261.93260169632,28.514829006526345,39.866977064699995,-105.046685799
5374,58305f4bcf554f7e3a73b8ab,476185.0,34831,8.5,-864.500000001,7,31730.67799267882,27.119116481827582,39.828626839,-105.04695035399999
5375,583061cae541cd03e71592a9,476185.0,6310,2.0,-239.5,2,6821.781430188443,5.221828306382074,39.8286365092,-105.03488837299999
5376,5830686712f1434b9ce5a639,476185.0,17295,4.0,-501.0,4,19088.174058138546,8.3987664533255,39.827380106999996,-105.035125597
5377,583068a712f1434b9ce5d564,473507.0,124119,26.5,-3325.666666667,26,152588.35427692466,140.60566332391693,39.7192159207,-104.97716130200001
5378,58306ab612f1434b9ce77a5c,476185.0,38786,12.5,-1382.166666667,11,58047.47619528538,79.90141922817452,39.827156587,-105.052595666
5379,58306b95cf554f7e3a7d00de,473507.0,24901,4.0,-653.0,5,32430.584959210988,29.87665658841386,39.7178596667,-104.98650929
5380,58306d0112f1434b9ce93504,473507.0,10930,2.0,-236.0,2,6326.3873906212975,12.840641412118943,39.728620438,-104.989752611
5381,58306e7a12f1434b9cea460a,473507.0,16829,1.0,-259.0,2,11951.517164045636,9.87393678106313,39.7276222666,-104.98654486299999
5382,58317a6acf554f7e3a3146b4,476327.0,2831,0.0,-114.0,1,2447.4463428788144,27.465261385749837,39.5744683996,-104.86274697700001
5383,5831888812f1434b9ca6bdb7,476327.0,7702,3.0,-367.666666667,3,13221.755642033917,92.73592785742852,39.5349577159,-104.85949491299999
5384,5831c18312f1434b9ccfacd6,476185.0,16955,1.0,-262.0,2,13218.654757861053,6.107081805356378,39.8238076505,-105.05405401799999
5385,5831c409e541cd03e7062a80,476185.0,14836,4.0,-375.333333333,3,14592.00606118979,22.182080700489077,39.8653732681,-105.048397806
5386,5831d191e541cd03e70fc655,473899.0,10162,0.0,-137.0,1,9198.418806428195,0.4852854445747096,39.7743291087,-105.040555506
5387,5831e3f9cf554f7e3a7d4003,476185.0,1594,1.0,-128.5,1,5639.143927900646,0.4852854445747096,39.830485364299996,-105.034916079
5388,5831e630e541cd03e71e662e,476185.0,14371,4.0,-373.0,3,13838.989730916695,7.570643664946177,39.8275409004,-105.05266694
5389,583288f0cf554f7e3ae16e36,476327.0,2831,2.0,-126.0,1,4883.297455854504,27.465261385749837,39.579555806100004,-104.89731159799999
5390,58328b2ccf554f7e3ae2d7ad,476327.0,61816,8.5,-1524.833333333,12,66143.74714914475,253.69473424042357,39.664977981999996,-104.93006638899999
5391,5832951dcf554f7e3ae9878a,476327.0,17946,2.0,-412.5,3,28455.300242523153,9.890265078028623,39.730979384099996,-105.063863516
5392,5832a316cf554f7e3af32dce,476889.0,8403,1.0,-254.0,2,10362.447319169083,284.49496685751274,40.7946583959,-105.850507383
5393,5832a78512f1434b9c6209f1,476185.0,39709,7.5,-1416.666666666,11,72524.7242415449,65.814846799377,39.827322879499995,-105.05252976
5394,5832aa85e541cd03e7999c05,476889.0,12427,3.0,-354.666666667,3,9755.798418975672,426.4938358228417,40.8706894683,-105.962488235
5395,5832b3a5cf554f7e3a004d6f,476512.0,14691,2.0,-398.0,3,22251.032093537542,34.85034464555176,39.692682237199996,-105.007106205
5396,5832c936e541cd03e7b3b4e9,474126.0,14220,1.0,-262.0,2,13045.5482584803,2.790611079713182,39.774336378899996,-105.040705073
5397,5832d47ee541cd03e7bd8536,474192.0,3386,1.0,-119.5,1,3359.024559761902,8.275692485405456,39.7629173367,-105.10981766299999
5398,5832d70912f1434b9c8a4ebf,474192.0,8245,2.0,-128.0,1,5479.149863314579,2.749010480313782,39.707883573800004,-105.077145945
5399,5832d840cf554f7e3a1fbab1,476889.0,12427,3.0,-329.9999999993,3,6707.0241476237115,426.4938358228417,40.861988930100004,-105.944144725
5400,5832d98acf554f7e3a20c4af,474192.0,91991,13.5,-2532.666666667,20,106816.06431441547,131.80209921435858,39.6988388436,-105.077143902
5401,5832dc16cf554f7e3a22d793,474192.0,81984,25.0,-2308.5,18,108924.36039349086,147.50761529462693,39.699218897,-105.077012629
5402,5832ea85cf554f7e3a2ebd45,474192.0,61479,11.0,-1514.499999999,12,63757.51992473318,97.04997818873846,39.6992113285,-105.077002886
5403,5832ebfecf554f7e3a2fed46,476889.0,12427,3.5,-398.333333333,3,21652.52215385495,426.4938358228417,40.858209167800005,-105.95507598
5404,5832ed2712f1434b9c9c72d9,474192.0,71021,18.0,-2040.333333334,16,89282.21668615399,142.38383474439368,39.6992186709,-105.077037927
5405,5832efa3e541cd03e7d3ce15,474192.0,10344,2.0,-264.0,2,13818.545589775355,26.194567509581645,39.6948758547,-105.075822108
5406,5832f1a4cf554f7e3a34b2af,476889.0,12427,3.0,-357.66666666599997,3,10350.7517618012,426.4938358228417,40.8704131798,-105.963204137
5407,5832f4c3e541cd03e7d8035b,474192.0,38227,6.0,-888.333333333,7,38473.59707562779,23.346145654990117,39.7378334477,-105.08989180299999
5408,5832f50112f1434b9ca2f21a,476185.0,60776,17.0,-1499.3333333340001,12,63196.01659819544,49.08272725789203,39.8163460238,-105.055040884
5409,5832f749e541cd03e7da114d,474192.0,26819,10.0,-986.0,8,38435.15962072109,90.57770440910802,39.7336260449,-105.065548743
5410,5832f9e0e541cd03e7dc3969,474192.0,104296,24.5,-2625.8333333337,21,108635.08909200715,212.0495946159098,39.7185588339,-105.037695199
5411,5832fc6ae541cd03e7de57c8,474192.0,31456,7.0,-769.8333333329999,6,36314.761453641695,15.773849115756974,39.7138383945,-105.011986384
5412,5832feeccf554f7e3a3fa1e2,474192.0,14809,4.0,-384.0,3,16493.009303050356,20.17806136770581,39.7119119766,-105.002485616
5413,58330173e541cd03e7e2976d,474192.0,109452,18.5,-2834.166666667,22,133889.27091986808,119.65077370556004,39.7118907199,-105.00243622299999
5414,5833040de541cd03e7e4b068,474192.0,22964,8.5,-898.1666666670001,7,46797.688698270846,88.37606759545493,39.713766939,-104.990262031
5415,58330934e541cd03e7e8cf8b,474192.0,8356,1.0,-99.0,1,1032.079565121066,7.850815575432482,39.748079200599996,-104.98625324
5416,58330bd8e541cd03e7eadefe,474192.0,127465,19.0,-3004.333333333,24,121791.16385521373,220.44545000121985,39.7511941936,-105.015141175
5417,58330e42e541cd03e7eccf17,474192.0,10328,1.5,-326.3333333333,3,6399.687130994297,6.460659019201811,39.7633370205,-105.031890459
5418,58330fb8e541cd03e7edf77f,476327.0,88286,22.0,-2174.333333333,17,98354.85023038843,81.95209638626164,39.71642189,-105.011919764
5419,583310c912f1434b9cb979d4,474192.0,8446,0.0,-123.0,1,4108.7827545643195,2.6567933747341606,39.7838960963,-105.036324111
5420,5833135f12f1434b9cbbb728,474192.0,6887,2.0,-198.0,2,2119.1211305820043,2.289388357773041,39.803661762800004,-105.037974619
5421,58331459e541cd03e7f1e40b,476327.0,11182,4.0,-254.0,2,10413.93997885942,40.966260660424616,39.6421560009,-104.912046977
5422,583315e2cf554f7e3a529202,474192.0,22564,3.0,-830.0,7,26520.75206200345,51.6963297758759,39.8217626223,-105.034345915
5423,583316dbcf554f7e3a536b62,476327.0,11324,4.5,-345.333333333,3,7856.563607009914,82.08949395236158,39.553346026999996,-104.88957036299999
5424,5833187112f1434b9cc012dc,474192.0,120282,34.0,-3645.666666667,29,147385.911440939,200.72249490136167,39.8216828096,-105.03412242600001
5425,5833193de541cd03e7f62451,476327.0,6358,2.0,-259.5,2,12575.63259302991,56.53192243240571,39.534018073,-104.85695350700001
5426,58331b09cf554f7e3a56bb6a,474192.0,134748,34.5,-3918.666666666,31,167648.02340353033,189.637316789236,39.8218303458,-105.034127767
5427,58331bb0cf554f7e3a573de9,476327.0,7702,3.0,-383.166666667,3,16753.781000483086,92.73592785742852,39.5349289598,-104.859397635
5428,58331d83e541cd03e7f9956d,474192.0,116011,26.5,-3537.666666667,28,154982.9895488715,176.92245848507147,39.8217745574,-105.03415089
5429,5833200812f1434b9cc61654,474192.0,154677,38.5,-4592.166666667,36,211648.99358491326,251.88626954043846,39.8216771754,-105.03413955100001
5430,58332297e541cd03e7fdb218,474192.0,69036,15.5,-2184.0,18,72032.08315083892,106.66658180456764,39.8217555635,-105.03416255299999
5431,58332517cf554f7e3a5ea9dc,474192.0,35441,5.0,-934.0,8,24511.11740093103,31.8396718197588,39.8226530386,-105.034733964
5432,58332792cf554f7e3a609f56,476598.0,7849,1.0,-130.66666666700002,1,6388.219731983556,106.15794736006978,38.8368907886,-104.293639789
5433,583327a3cf554f7e3a60a9da,474192.0,12019,2.0,-443.5,4,8861.446381635957,8.272644163831346,39.8212587912,-105.034798897
5434,58332935e541cd03e702f68c,476512.0,4464,2.5,-268.333333333,2,15663.488926449405,28.851723566699462,39.6586473651,-105.008222889
5435,58332a33cf554f7e3a62bef9,474192.0,24241,4.0,-599.0,5,18721.0630181387,28.319847823377856,39.8217461518,-105.03410054700001
5436,58332cc0e541cd03e705b6eb,474192.0,26647,10.0,-797.0,7,18301.89538341547,29.439497493237074,39.8207978768,-105.03558436
5437,58332f4ccf554f7e3a66b2c7,474192.0,14665,4.0,-350.0,3,9191.53587813942,2.774673802347751,39.8226746044,-105.035118831
5438,583330d7e541cd03e708f9ae,476889.0,8403,2.0,-211.5,2,3438.7549470137706,284.49496685751274,40.8627624635,-105.905384842
5439,583331d2e541cd03e709b09f,474192.0,34639,1.0,-611.3333333329999,5,24847.18296473072,22.614989884483673,39.8223601628,-105.03419866200001
5440,5833336612f1434b9cd54230,476889.0,8403,2.0,-239.66666666700002,2,6856.082101989412,284.49496685751274,40.8274492964,-105.926646891
5441,58333458e541cd03e70b91e9,474192.0,47345,15.5,-1669.1666666669998,14,52871.67423001978,94.13381177361875,39.8219939647,-105.035248148
5442,583335dfe541cd03e70cb65d,476889.0,3613,0.0,-129.0,1,5803.8099035206,145.6659971870971,40.8088263824,-105.87005202799999
5443,583336ebe541cd03e70d90ba,474192.0,100124,30.0,-3203.333333333,26,116826.708984326,141.0105276868459,39.8216555355,-105.03410261100001
5444,5833396f12f1434b9cd9d19f,474192.0,135581,28.0,-3791.3333333329997,30,164409.20199205718,200.05138261266097,39.821707288,-105.034085042
5445,58333e8c12f1434b9cdd78e5,474192.0,22490,4.5,-648.5,5,32351.582608764125,39.01824446463924,39.7631977961,-105.032247626
5446,58334106cf554f7e3a73b3d2,474192.0,6346,3.0,-211.66666666700002,2,3147.3921612824856,20.881812182001205,39.7488413166,-105.006387247
5447,58334395cf554f7e3a7579b8,474192.0,8397,1.5,-115.5,1,2668.1680489511778,5.760001351823479,39.743369485100004,-104.97246845
5448,5833462612f1434b9ce2c4fe,474192.0,11273,1.5,-236.5,2,6660.620090728219,20.223636562962056,39.7181199844,-104.98450868299999
5449,583348a8cf554f7e3a791f22,474192.0,150347,26.5,-3961.666666667,31,180410.01204557036,251.5469606404523,39.7119036077,-105.00279356700001
5450,58334b3be541cd03e71bff73,474192.0,6354,3.5,-262.5,2,14222.790628055365,28.694791533514014,39.7143660463,-105.014398214
5451,58334dc012f1434b9ce80979,474192.0,38429,3.5,-992.5,8,40298.700786090834,58.55112255207024,39.7253775018,-105.04883218399999
5452,5833504fcf554f7e3a7e6e3d,474192.0,1859,2.0,-129.0,1,5803.8099035206,9.446838215184547,39.7401571173,-105.093205341
5453,583352a1cf554f7e3a802f10,476185.0,23516,8.5,-991.666666666,8,37919.829883844526,57.46415675193139,39.8271387392,-105.05264635399999
5454,5833556712f1434b9ced66d2,474192.0,34109,6.0,-725.0,6,23939.487685863314,48.28059273592153,39.696394956700004,-105.073479915
5455,583357e6e541cd03e724d38a,474192.0,100617,24.5,-2698.166666667,21,126242.5571486272,165.58292077631614,39.6993201402,-105.077073454
5456,58335a6612f1434b9cf0b59c,474192.0,75398,14.5,-2292.666666667,18,100850.02223298005,139.10495994643753,39.6994037134,-105.077053542
5457,5833e0cbe541cd03e77c153d,476327.0,1344,1.0,-115.0,1,2592.4666558659155,36.204005425022814,39.517332801900004,-104.844784511
5458,5833e325e541cd03e77dbd24,474192.0,96688,28.5,-2793.0,22,125234.78544743138,151.97623853838994,39.6985776956,-105.076865054
5459,5833e57c12f1434b9c4914a2,476327.0,6358,2.0,-241.0,2,7155.783832788749,56.53192243240571,39.5349726241,-104.859420871
5460,5833e5afcf554f7e3adede73,474192.0,75292,15.0,-2290.166666667,18,104345.65017039307,134.1197890376154,39.6985191408,-105.076847974
5461,5833e833cf554f7e3ae08c01,474192.0,92790,29.0,-2929.500000001,23,130641.86418261456,179.85887659768562,39.6985184773,-105.076932365
5462,5833eab6e541cd03e7830377,474192.0,30656,4.5,-617.5,5,21898.665695084004,54.76319525422417,39.6918284522,-105.071108561
5463,5833efcee541cd03e786c660,474192.0,54751,14.0,-1834.9999999999998,15,65588.08393122733,134.0202813227244,39.7056476942,-105.07860242299999
5464,5833f25112f1434b9c5238ab,474192.0,83561,21.0,-2293.000000001,19,77387.07729457034,137.75084027454534,39.7048014612,-105.07857748200001
5465,5833f4dccf554f7e3ae9dea7,474192.0,16734,4.0,-218.0,2,3695.005339174142,18.053022834901434,39.7050886117,-105.079155304
5466,5833f5c212f1434b9c54d54f,476889.0,8403,1.0,-251.0,2,9587.932617878898,284.49496685751274,40.8141302608,-105.87688450200001
5467,5833f5fbcf554f7e3aeaa99c,473953.0,8474,0.0,-128.0,1,5479.149863314579,9.38865133648842,39.7335231067,-104.97936982700001
5468,5833f847e541cd03e78cffd8,476889.0,12427,3.0,-357.666666667,3,10274.784149730382,426.4938358228417,40.8685250142,-105.921780544
5469,5833f849e541cd03e78d0073,473953.0,16830,1.0,-261.0,2,12701.650901475863,17.239466911920903,39.7346142186,-104.980014022
5470,5833f96e12f1434b9c5786e8,476512.0,28357,7.0,-1041.0,8,52014.31044210605,90.53602928159128,39.6589510089,-105.00866841
5471,5833fae612f1434b9c589aee,473953.0,27011,7.0,-513.3333333329999,4,23349.941642535345,34.83692576442375,39.7466049747,-104.983887854
5472,5833fc69e541cd03e790316b,474192.0,76625,15.0,-2273.999999999,18,95008.44451185531,147.87253192192483,39.6987148615,-105.076956221
5473,5833fd4812f1434b9c5a993f,476889.0,12427,3.0,-369.666666667,3,14426.673667266832,426.4938358228417,40.870441309899995,-105.963016634
5474,5834015fe541cd03e79437c6,474192.0,73451,15.0,-2120.0,17,86861.41098278329,153.56073025101955,39.6987708594,-105.07713270299999
5475,583405becf554f7e3af778c3,474192.0,88365,26.5,-2310.0,19,79066.2919520016,163.43646822955034,39.7151037911,-105.080443789
5476,58340845e541cd03e79a65e8,474192.0,22054,4.0,-509.66666666599997,4,21626.118716786008,24.659240749948424,39.789611217600005,-105.141942532
5477,583412eb12f1434b9c6e13e3,476512.0,5871,2.0,-245.0,2,8317.428948178407,27.269564955002544,39.6793147689,-105.033554705
5478,58341a34cf554f7e3a0a3ddb,476512.0,24611,5.5,-782.5,6,37911.73322000386,44.369375716982404,39.7412913783,-105.06288934
5479,58341f07cf554f7e3a0eaf72,476123.0,6068,1.0,-363.0,3,13051.082404167664,2.774673802347751,39.7834076193,-105.044583876
5480,5834200312f1434b9c7a129f,476512.0,3414,0.0,-128.0,1,5479.149863314579,3.895709802504801,39.7394134838,-105.05994210700001
5481,5834214d12f1434b9c7b3543,476123.0,10670,3.0,-494.66666666599997,4,19987.025076469083,5.970852422096579,39.7838920456,-105.044842464
5482,583424f712f1434b9c7e7294,476512.0,1859,0.0,-118.0,1,3081.1523950528403,9.446838215184547,39.6963001488,-105.007884477
5483,583427ea12f1434b9c812e84,476512.0,12890,5.0,-648.5,5,31261.842780970484,53.66651459737558,39.6926158387,-105.00535625200001
5484,583428da12f1434b9c820a0f,476123.0,15940,3.0,-505.833333333,4,25592.29705270353,43.61968764184801,39.6961480011,-105.01153807600001
5485,58345d85e541cd03e7e51911,476512.0,3571,0.0,-136.0,1,8683.86731884152,12.882829417302839,39.673162174299996,-104.99281399799999
