messid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
58393d77cf554f7e3af9c903,3581,476185.0,0.0,-126.0,1.480146295e+12,39.7181196801,-105.066747888
58393d77cf554f7e3af9c903,4058,476185.0,2.0,-125.0,1.480146295e+12,39.7832105294,-105.088746775
58393d77cf554f7e3af9c903,8245,476185.0,2.0,-137.0,1.480146295e+12,39.7594613083,-105.074287246
58393d77cf554f7e3af9c903,8364,476185.0,1.0,-129.0,1.480146295e+12,39.7064355449,-105.09932301
58393d77cf554f7e3af9c903,8370,476185.0,1.0,-127.0,1.480146295e+12,39.7064355449,-105.09932301
58393e5bcf554f7e3afa5d0d,1344,476327.0,1.0,-121.666666667,1.480146523e+12,39.5055970756,-104.839725163
58393e5bcf554f7e3afa5d0d,2831,476327.0,1.0,-125.333333333,1.480146523e+12,39.6074321844,-104.835527951
58393e5bcf554f7e3afa5d0d,3527,476327.0,1.0,-101.0,1.480146523e+12,39.5752054873,-104.855070846
5839434b12f1434b9c667f98,1872,476836.0,1.0,-129.0,1.480147787e+12,39.823856259,-105.239120142
583945d9cf554f7e3affddbd,1012,476836.0,1.0,-135.0,1.480148441e+12,39.8985659122,-105.210042287
583945d9cf554f7e3affddbd,1872,476836.0,2.0,-124.0,1.480148441e+12,39.823856259,-105.239120142
583945d9cf554f7e3affddbd,8473,476836.0,1.0,-128.0,1.480148441e+12,39.8457458983,-105.195932521
583946dae541cd03e7a1b0f9,1661,473507.0,1.0,-131.0,1.480148698e+12,64.3,-68.5
583946dae541cd03e7a1b0f9,3548,473507.0,1.0,-127.0,1.480148698e+12,39.7448482036,-105.010048102
583946dae541cd03e7a1b0f9,4056,473507.0,0.0,-134.0,1.480148698e+12,39.7719150146,-105.009415936
583946dae541cd03e7a1b0f9,8474,473507.0,1.0,-109.333333333,1.480148698e+12,39.7320448643,-104.973650831
583954edcf554f7e3a0cb659,1344,476327.0,1.5,-135.5,1.480152301e+12,39.5055970756,-104.839725163
583954edcf554f7e3a0cb659,2831,476327.0,1.0,-124.0,1.480152301e+12,39.6074321844,-104.835527951
583954edcf554f7e3a0cb659,3527,476327.0,1.0,-117.0,1.480152301e+12,39.5752054873,-104.855070846
58395d01e541cd03e7b45a22,2831,476327.0,1.0,-127.0,1.480154369e+12,39.6074321844,-104.835527951
5839603712f1434b9c7e98b0,1344,476327.0,1.0,-134.5,1.480155191e+12,39.5055970756,-104.839725163
5839603712f1434b9c7e98b0,2831,476327.0,1.0,-113.0,1.480155191e+12,39.6074321844,-104.835527951
5839603712f1434b9c7e98b0,3527,476327.0,1.0,-118.0,1.480155191e+12,39.5752054873,-104.855070846
583966f1e541cd03e7bce95b,3613,476889.0,1.5,-114.5,1.480156913e+12,40.8888901517,-105.977909121
583966f1e541cd03e7bce95b,4024,476889.0,0.5,-128.0,1.480156913e+12,40.8650581373,-105.94625732
583966f1e541cd03e7bce95b,4790,476889.0,1.5,-139.5,1.480156913e+12,40.843100749,-105.921688223
58396c5bcf554f7e3a20d85c,4024,476889.0,1.5,-126.0,1.480158299e+12,40.8650581373,-105.94625732
58396c5bcf554f7e3a20d85c,4790,476889.0,0.0,-106.0,1.480158299e+12,40.843100749,-105.921688223
583974fae541cd03e7c8a0c8,1872,476836.0,2.0,-125.0,1.480160506e+12,39.823856259,-105.239120142
583977d7e541cd03e7cb04d6,1872,476836.0,1.0,-122.0,1.480161239e+12,39.823856259,-105.239120142
58397894cf554f7e3a2af647,1859,473507.0,1.0,-126.0,1.480161428e+12,39.7048869498,-105.016392267
58397894cf554f7e3a2af647,3548,473507.0,2.0,-130.0,1.480161428e+12,39.7448482036,-105.010048102
58397894cf554f7e3a2af647,3846,473507.0,1.0,-128.333333333,1.480161428e+12,39.7537185228,-104.998667795
58397894cf554f7e3a2af647,7382,473507.0,1.0,-124.666666667,1.480161428e+12,39.7435206571,-105.00091687
58397894cf554f7e3a2af647,8355,473507.0,1.0,-123.0,1.480161428e+12,64.3,-68.5
58397894cf554f7e3a2af647,8474,473507.0,2.0,-131.0,1.480161428e+12,39.7320448643,-104.973650831
58397d6e12f1434b9c9739fa,1859,473507.0,0.5,-130.5,1.48016267e+12,39.7048869498,-105.016392267
58398063cf554f7e3a312cfa,1859,473507.0,1.0,-120.333333333,1.480163427e+12,39.7048869498,-105.016392267
58398063cf554f7e3a312cfa,8356,473507.0,0.0,-126.0,1.480163427e+12,39.7570335245,-104.976126764
58398063cf554f7e3a312cfa,8474,473507.0,0.0,-135.0,1.480163427e+12,39.7320448643,-104.973650831
58398c55cf554f7e3a3acbf9,1859,476123.0,2.0,-115.0,1.480166485e+12,39.7048869498,-105.016392267
5839905fe541cd03e7de9dd6,2707,473507.0,0.0,-124.0,1.480167519e+12,64.3,-68.5
5839905fe541cd03e7de9dd6,3414,473507.0,0.5,-125.5,1.480167519e+12,39.747448451,-105.056730649
5839905fe541cd03e7de9dd6,3548,473507.0,0.5,-121.0,1.480167519e+12,39.7448482036,-105.010048102
5839905fe541cd03e7de9dd6,8355,473507.0,1.5,-116.5,1.480167519e+12,64.3,-68.5
5839905fe541cd03e7de9dd6,8451,473507.0,0.0,-136.0,1.480167519e+12,64.3,-68.5
58399116cf554f7e3a3e8f27,1854,476123.0,0.0,-132.0,1.480167702e+12,64.3,-68.5
58399116cf554f7e3a3e8f27,3025,476123.0,1.5,-125.5,1.480167702e+12,39.6546818791,-105.043685283
583991e2cf554f7e3a3f3767,2999,473507.0,2.0,-121.0,1.480167906e+12,39.793585077,-105.01825064
583991e2cf554f7e3a3f3767,3579,473507.0,2.0,-125.0,1.480167906e+12,39.7550193847,-105.043314763
583991e2cf554f7e3a3f3767,7382,473507.0,2.0,-128.0,1.480167906e+12,39.7435206571,-105.00091687
583991e2cf554f7e3a3f3767,8356,473507.0,2.0,-117.0,1.480167906e+12,39.7570335245,-104.976126764
5839934c12f1434b9ca8aaa3,2841,473507.0,2.0,-138.0,1.480168268e+12,39.6177937615,-104.954917061
5839934c12f1434b9ca8aaa3,8451,473507.0,1.0,-109.333333333,1.480168268e+12,64.3,-68.5
583994cbe541cd03e7e21fde,2605,473507.0,2.0,-136.0,1.480168651e+12,39.6127445823,-105.008826579
583994cbe541cd03e7e21fde,8451,473507.0,1.0,-122.333333333,1.480168651e+12,64.3,-68.5
5839aa1d12f1434b9cb9df73,3410,473507.0,1.0,-132.0,1.480174109e+12,39.7776897533,-105.002424326
5839aa1d12f1434b9cb9df73,7382,473507.0,0.5,-130.5,1.480174109e+12,39.7435206571,-105.00091687
5839aa1d12f1434b9cb9df73,8355,473507.0,1.0,-129.0,1.480174109e+12,64.3,-68.5
5839aa1d12f1434b9cb9df73,8356,473507.0,0.0,-131.0,1.480174109e+12,39.7570335245,-104.976126764
5839aa1d12f1434b9cb9df73,8474,473507.0,0.5,-135.5,1.480174109e+12,39.7320448643,-104.973650831
5839bf9412f1434b9cca23a3,2189,476185.0,1.0,-112.666666667,1.480179604e+12,39.8176539435,-105.050983775
5839bf9412f1434b9cca23a3,3545,476185.0,1.5,-131.0,1.480179604e+12,39.8719024671,-105.058841789
5839bf9412f1434b9cca23a3,3579,476185.0,1.0,-128.0,1.480179604e+12,39.7550193847,-105.043314763
5839bf9412f1434b9cca23a3,4129,476185.0,1.0,-121.0,1.480179604e+12,64.3,-68.5
5839bf9412f1434b9cca23a3,8446,476185.0,1.0,-139.0,1.480179604e+12,39.8056964255,-105.056208144
5839bf9412f1434b9cca23a3,8470,476185.0,1.0,-136.0,1.480179604e+12,39.8387400544,-105.085159501
5839c34de541cd03e705812f,2189,476185.0,1.0,-107.0,1.480180557e+12,39.8176539435,-105.050983775
5839c34de541cd03e705812f,3579,476185.0,1.0,-124.0,1.480180557e+12,39.7550193847,-105.043314763
5839c34de541cd03e705812f,4129,476185.0,1.0,-121.0,1.480180557e+12,64.3,-68.5
5839c34de541cd03e705812f,8446,476185.0,2.0,-140.0,1.480180557e+12,39.8056964255,-105.056208144
5839c74f12f1434b9ccfed4e,1772,476185.0,0.5,-136.0,1.480181583e+12,64.3,-68.5
5839c74f12f1434b9ccfed4e,2189,476185.0,1.0,-118.0,1.480181583e+12,39.8176539435,-105.050983775
5839c74f12f1434b9ccfed4e,3412,476185.0,1.0,-132.0,1.480181583e+12,39.8241946127,-104.998428692
5839c74f12f1434b9ccfed4e,3538,476185.0,1.0,-127.0,1.480181583e+12,39.8216715273,-105.023146494
5839c74f12f1434b9ccfed4e,8470,476185.0,0.0,-136.0,1.480181583e+12,39.8387400544,-105.085159501
5839f14dcf554f7e3a863df6,1872,476836.0,1.0,-114.5,1.480192333e+12,39.823856259,-105.239120142
583a7f6d12f1434b9c4a4e90,1344,476327.0,0.5,-131.5,1.480228717e+12,39.5055970756,-104.839725163
583a7f6d12f1434b9c4a4e90,2831,476327.0,1.0,-122.0,1.480228717e+12,39.6074321844,-104.835527951
583a7f6d12f1434b9c4a4e90,3527,476327.0,0.5,-119.0,1.480228717e+12,39.5752054873,-104.855070846
583a8310cf554f7e3ae5a4f8,1344,476327.0,2.0,-132.0,1.480229648e+12,39.5055970756,-104.839725163
583ab9a6cf554f7e3a0e966f,1772,476185.0,1.0,-135.0,1.480243622e+12,64.3,-68.5
583ab9a6cf554f7e3a0e966f,2189,476185.0,0.0,-129.0,1.480243622e+12,39.8176539435,-105.050983775
583abbf0cf554f7e3a106195,1772,476185.0,0.0,-132.0,1.480244208e+12,64.3,-68.5
583abbf0cf554f7e3a106195,1988,476185.0,1.0,-134.0,1.480244208e+12,39.9263970026,-105.084103021
583abbf0cf554f7e3a106195,2189,476185.0,0.0,-112.0,1.480244208e+12,39.8176539435,-105.050983775
583abbf0cf554f7e3a106195,3538,476185.0,1.0,-129.5,1.480244208e+12,39.8216715273,-105.023146494
583abbf0cf554f7e3a106195,8470,476185.0,1.0,-127.5,1.480244208e+12,39.8387400544,-105.085159501
583b2e51e541cd03e703933e,3569,476836.0,1.0,-128.0,1.480273489e+12,39.8887249889,-105.080291033
583b30c6cf554f7e3a650cc0,1859,476836.0,0.5,-116.0,1.480274118e+12,39.7048869498,-105.016392267
583b30c6cf554f7e3a650cc0,4058,476836.0,1.0,-112.0,1.480274118e+12,39.7832105294,-105.088746775
583b30c6cf554f7e3a650cc0,7456,476836.0,1.0,-129.666666667,1.480274118e+12,39.7821125865,-105.072700822
583b30c6cf554f7e3a650cc0,8245,476836.0,2.0,-123.0,1.480274118e+12,39.7594613083,-105.074287246
583b333acf554f7e3a669d19,1012,476836.0,1.0,-126.5,1.480274746e+12,39.8985659122,-105.210042287
583b333acf554f7e3a669d19,1872,476836.0,1.0,-112.666666667,1.480274746e+12,39.823856259,-105.239120142
583b333acf554f7e3a669d19,2837,476836.0,1.0,-139.0,1.480274746e+12,40.0480385497,-105.309839195
583b333acf554f7e3a669d19,8473,476836.0,1.0,-122.0,1.480274746e+12,39.8457458983,-105.195932521
583b39ebcf554f7e3a6b1a39,8473,476836.0,0.0,-130.0,1.480276459e+12,39.8457458983,-105.195932521
583bdc9012f1434b9c3a2b01,8474,473507.0,2.0,-126.0,1.480318096e+12,39.7320448643,-104.973650831
583bdcece541cd03e773e7fb,1229,476598.0,1.0,-135.0,1.480318188e+12,38.6743643994,-104.502795082
583bde7ce541cd03e7751abf,3613,476889.0,2.0,-105.0,1.480318588e+12,40.8888901517,-105.977909121
583bde7ce541cd03e7751abf,4024,476889.0,2.0,-111.0,1.480318588e+12,40.8650581373,-105.94625732
583bde7ce541cd03e7751abf,4790,476889.0,1.0,-91.5,1.480318588e+12,40.843100749,-105.921688223
583be0fc12f1434b9c3d787f,3613,476889.0,1.5,-119.0,1.480319228e+12,40.8888901517,-105.977909121
583be0fc12f1434b9c3d787f,4024,476889.0,1.0,-119.0,1.480319228e+12,40.8650581373,-105.94625732
583be0fc12f1434b9c3d787f,4790,476889.0,1.5,-127.5,1.480319228e+12,40.843100749,-105.921688223
583be17412f1434b9c3dd148,1796,476257.0,1.0,-116.0,1.480319348e+12,64.3,-68.5
583be17412f1434b9c3dd148,2617,476257.0,0.0,-119.0,1.480319348e+12,39.7799081609,-105.062479338
583be17412f1434b9c3dd148,4056,476257.0,0.0,-123.0,1.480319348e+12,39.7719150146,-105.009415936
583be17412f1434b9c3dd148,8245,476257.0,2.0,-112.0,1.480319348e+12,39.7594613083,-105.074287246
583be17412f1434b9c3dd148,8437,476257.0,1.0,-113.333333333,1.480319348e+12,39.7594613083,-105.074287246
583be293e541cd03e7781fc2,1878,476185.0,2.0,-127.0,1.480319635e+12,39.803794978,-105.072089989
583be293e541cd03e7781fc2,2999,476185.0,1.0,-123.5,1.480319635e+12,39.793585077,-105.01825064
583be293e541cd03e7781fc2,3562,476185.0,1.5,-125.0,1.480319635e+12,39.7977059038,-105.060233749
583be293e541cd03e7781fc2,8446,476185.0,1.0,-131.5,1.480319635e+12,39.8056964255,-105.056208144
583be293e541cd03e7781fc2,9899,476185.0,2.0,-132.0,1.480319635e+12,39.7914022708,-105.02660482
583be2c712f1434b9c3ec2b9,8355,476123.0,1.0,-107.5,1.480319687e+12,64.3,-68.5
583be37b12f1434b9c3f46c6,3613,476889.0,1.5,-115.5,1.480319867e+12,40.8888901517,-105.977909121
583be37b12f1434b9c3f46c6,4024,476889.0,1.0,-120.333333333,1.480319867e+12,40.8650581373,-105.94625732
583be37b12f1434b9c3f46c6,4790,476889.0,1.0,-129.666666667,1.480319867e+12,40.843100749,-105.921688223
583be3f112f1434b9c3fa925,1796,476257.0,1.0,-131.0,1.480319985e+12,64.3,-68.5
583be3f112f1434b9c3fa925,2617,476257.0,2.0,-136.0,1.480319985e+12,39.7799081609,-105.062479338
583be3f112f1434b9c3fa925,2846,476257.0,1.0,-132.0,1.480319985e+12,39.666187571,-105.077529959
583be3f112f1434b9c3fa925,3570,476257.0,0.5,-127.5,1.480319985e+12,39.7578896588,-105.119324332
583be3f112f1434b9c3fa925,4058,476257.0,1.0,-108.0,1.480319985e+12,39.7832105294,-105.088746775
583be3f112f1434b9c3fa925,7456,476257.0,0.5,-105.5,1.480319985e+12,39.7821125865,-105.072700822
583be3f112f1434b9c3fa925,8245,476257.0,1.5,-124.5,1.480319985e+12,39.7594613083,-105.074287246
583be3f112f1434b9c3fa925,8364,476257.0,2.0,-135.0,1.480319985e+12,39.7064355449,-105.09932301
583be3f112f1434b9c3fa925,8370,476257.0,2.0,-136.0,1.480319985e+12,39.7064355449,-105.09932301
583be3f112f1434b9c3fa925,8437,476257.0,1.0,-121.5,1.480319985e+12,39.7594613083,-105.074287246
583be69512f1434b9c41cc69,8245,476257.0,2.0,-121.0,1.480320661e+12,39.7594613083,-105.074287246
583be773e541cd03e77befff,1743,476185.0,2.0,-123.0,1.480320883e+12,64.3,-68.5
583be773e541cd03e77befff,4059,476185.0,1.0,-129.0,1.480320883e+12,39.7567635889,-105.024870179
583beba612f1434b9c45e547,4058,476257.0,1.0,-97.6666666667,1.480321958e+12,39.7832105294,-105.088746775
583bee21e541cd03e7817d81,1859,476257.0,1.0,-116.333333333,1.480322593e+12,39.7048869498,-105.016392267
583bee21e541cd03e7817d81,2707,476257.0,0.0,-127.0,1.480322593e+12,64.3,-68.5
583bee21e541cd03e7817d81,3025,476257.0,0.5,-128.5,1.480322593e+12,39.6546818791,-105.043685283
583bee21e541cd03e7817d81,3414,476257.0,1.0,-122.666666667,1.480322593e+12,39.747448451,-105.056730649
583bee21e541cd03e7817d81,3547,476257.0,0.5,-128.0,1.480322593e+12,39.692975919,-105.044371274
583bee21e541cd03e7817d81,3578,476257.0,0.0,-131.0,1.480322593e+12,39.7286509462,-105.163031574
583bee21e541cd03e7817d81,3581,476257.0,1.0,-126.5,1.480322593e+12,39.7181196801,-105.066747888
583bee21e541cd03e7817d81,8245,476257.0,1.0,-136.0,1.480322593e+12,39.7594613083,-105.074287246
583bee21e541cd03e7817d81,8364,476257.0,1.0,-128.333333333,1.480322593e+12,39.7064355449,-105.09932301
583bee21e541cd03e7817d81,8370,476257.0,1.0,-128.666666667,1.480322593e+12,39.7064355449,-105.09932301
583bee21e541cd03e7817d81,8437,476257.0,1.0,-133.0,1.480322593e+12,39.7594613083,-105.074287246
583bee21e541cd03e7817d81,8472,476257.0,0.0,-131.0,1.480322593e+12,39.7343296311,-105.165354911
583bf0b812f1434b9c4a5ab5,1854,476257.0,1.0,-135.0,1.480323256e+12,64.3,-68.5
583bf0b812f1434b9c4a5ab5,1859,476257.0,1.0,-105.333333333,1.480323256e+12,39.7048869498,-105.016392267
583bf0b812f1434b9c4a5ab5,2707,476257.0,0.0,-129.0,1.480323256e+12,64.3,-68.5
583bf0b812f1434b9c4a5ab5,3025,476257.0,1.0,-129.0,1.480323256e+12,39.6546818791,-105.043685283
583bf0b812f1434b9c4a5ab5,3547,476257.0,1.0,-123.0,1.480323256e+12,39.692975919,-105.044371274
583bf0b812f1434b9c4a5ab5,8364,476257.0,0.0,-136.0,1.480323256e+12,39.7064355449,-105.09932301
583c0466cf554f7e3af55592,1772,476185.0,1.5,-131.5,1.480328294e+12,64.3,-68.5
583c0466cf554f7e3af55592,2189,476185.0,1.0,-108.0,1.480328294e+12,39.8176539435,-105.050983775
583c0466cf554f7e3af55592,3412,476185.0,1.0,-124.5,1.480328294e+12,39.8241946127,-104.998428692
583c0466cf554f7e3af55592,3538,476185.0,1.0,-130.5,1.480328294e+12,39.8216715273,-105.023146494
583c0466cf554f7e3af55592,3545,476185.0,1.5,-126.5,1.480328294e+12,39.8719024671,-105.058841789
583c0466cf554f7e3af55592,4129,476185.0,0.0,-123.0,1.480328294e+12,64.3,-68.5
583c0466cf554f7e3af55592,8470,476185.0,1.0,-127.0,1.480328294e+12,39.8387400544,-105.085159501
583c3aad12f1434b9c8a27d4,2189,476185.0,1.0,-98.0,1.480342189e+12,39.8176539435,-105.050983775
583c3aad12f1434b9c8a27d4,3562,476185.0,0.0,-127.0,1.480342189e+12,39.7977059038,-105.060233749
583c3aad12f1434b9c8a27d4,3576,476185.0,2.0,-133.0,1.480342189e+12,39.8490078949,-105.015598801
583c3aad12f1434b9c8a27d4,4129,476185.0,1.0,-109.666666667,1.480342189e+12,64.3,-68.5
583c3aad12f1434b9c8a27d4,4993,476185.0,0.0,-137.0,1.480342189e+12,64.3,-68.5
583c3aad12f1434b9c8a27d4,8470,476185.0,2.0,-134.0,1.480342189e+12,39.8387400544,-105.085159501
583c4bb5cf554f7e3a31dc94,1264,476257.0,0.0,-122.0,1.480346549e+12,39.7471392104,-105.085312503
583c4bb5cf554f7e3a31dc94,1796,476257.0,1.0,-126.5,1.480346549e+12,64.3,-68.5
583c4bb5cf554f7e3a31dc94,1854,476257.0,1.5,-121.0,1.480346549e+12,64.3,-68.5
583c4bb5cf554f7e3a31dc94,1859,476257.0,1.5,-85.0,1.480346549e+12,39.7048869498,-105.016392267
583c4bb5cf554f7e3a31dc94,1988,476257.0,1.0,-129.0,1.480346549e+12,39.9263970026,-105.084103021
583c4bb5cf554f7e3a31dc94,2707,476257.0,1.0,-110.5,1.480346549e+12,64.3,-68.5
583c4bb5cf554f7e3a31dc94,2943,476257.0,2.0,-122.0,1.480346549e+12,64.3,-68.5
583c4bb5cf554f7e3a31dc94,2999,476257.0,1.0,-125.0,1.480346549e+12,39.793585077,-105.01825064
583c4bb5cf554f7e3a31dc94,3378,476257.0,1.0,-125.0,1.480346549e+12,39.7151104414,-105.059249622
583c4bb5cf554f7e3a31dc94,3410,476257.0,1.0,-120.0,1.480346549e+12,39.7776897533,-105.002424326
583c4bb5cf554f7e3a31dc94,3548,476257.0,1.5,-112.5,1.480346549e+12,39.7448482036,-105.010048102
583c4bb5cf554f7e3a31dc94,3563,476257.0,0.5,-118.5,1.480346549e+12,39.8167547068,-105.17152169
583c4bb5cf554f7e3a31dc94,3565,476257.0,0.0,-124.0,1.480346549e+12,39.9040824664,-105.07782543
583c4bb5cf554f7e3a31dc94,3570,476257.0,2.0,-116.0,1.480346549e+12,39.7578896588,-105.119324332
583c4bb5cf554f7e3a31dc94,3578,476257.0,1.0,-116.0,1.480346549e+12,39.7286509462,-105.163031574
583c4bb5cf554f7e3a31dc94,3846,476257.0,1.0,-117.0,1.480346549e+12,39.7537185228,-104.998667795
583c4bb5cf554f7e3a31dc94,4056,476257.0,2.0,-116.0,1.480346549e+12,39.7719150146,-105.009415936
583c4bb5cf554f7e3a31dc94,4059,476257.0,1.0,-123.0,1.480346549e+12,39.7567635889,-105.024870179
583c4bb5cf554f7e3a31dc94,4819,476257.0,1.0,-133.0,1.480346549e+12,39.7190458354,-104.941493103
583c4bb5cf554f7e3a31dc94,7382,476257.0,1.0,-124.0,1.480346549e+12,39.7435206571,-105.00091687
583c4bb5cf554f7e3a31dc94,8245,476257.0,2.0,-120.0,1.480346549e+12,39.7594613083,-105.074287246
583c4bb5cf554f7e3a31dc94,8352,476257.0,0.5,-122.0,1.480346549e+12,39.7616334244,-105.025752947
583c4bb5cf554f7e3a31dc94,8364,476257.0,0.5,-115.5,1.480346549e+12,39.7064355449,-105.09932301
583c4bb5cf554f7e3a31dc94,8370,476257.0,1.5,-115.5,1.480346549e+12,39.7064355449,-105.09932301
583c4bb5cf554f7e3a31dc94,8397,476257.0,2.0,-127.0,1.480346549e+12,39.7593955132,-105.00141507
583c4bb5cf554f7e3a31dc94,8451,476257.0,2.0,-127.0,1.480346549e+12,64.3,-68.5
583c4bb5cf554f7e3a31dc94,8474,476257.0,1.0,-115.0,1.480346549e+12,39.7320448643,-104.973650831
583c4e9dcf554f7e3a344500,1086,476257.0,2.0,-130.0,1.480347293e+12,39.9739948915,-104.891716745
583c4e9dcf554f7e3a344500,1594,476257.0,1.0,-128.0,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,1772,476257.0,1.5,-131.0,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,1854,476257.0,0.5,-117.5,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,1859,476257.0,2.0,-87.0,1.480347293e+12,39.7048869498,-105.016392267
583c4e9dcf554f7e3a344500,1872,476257.0,2.0,-114.0,1.480347293e+12,39.823856259,-105.239120142
583c4e9dcf554f7e3a344500,2189,476257.0,1.0,-118.333333333,1.480347293e+12,39.8176539435,-105.050983775
583c4e9dcf554f7e3a344500,2799,476257.0,1.5,-117.5,1.480347293e+12,39.7530526327,-104.941021699
583c4e9dcf554f7e3a344500,2943,476257.0,2.0,-114.0,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,3378,476257.0,1.0,-126.0,1.480347293e+12,39.7151104414,-105.059249622
583c4e9dcf554f7e3a344500,3386,476257.0,1.0,-121.0,1.480347293e+12,39.8105085102,-105.151310853
583c4e9dcf554f7e3a344500,3414,476257.0,0.0,-119.0,1.480347293e+12,39.747448451,-105.056730649
583c4e9dcf554f7e3a344500,3500,476257.0,1.0,-116.333333333,1.480347293e+12,39.7764668653,-105.099747171
583c4e9dcf554f7e3a344500,3526,476257.0,1.5,-125.5,1.480347293e+12,39.6772510308,-104.952720509
583c4e9dcf554f7e3a344500,3545,476257.0,0.5,-119.5,1.480347293e+12,39.8719024671,-105.058841789
583c4e9dcf554f7e3a344500,3547,476257.0,1.0,-106.5,1.480347293e+12,39.692975919,-105.044371274
583c4e9dcf554f7e3a344500,3548,476257.0,1.0,-112.0,1.480347293e+12,39.7448482036,-105.010048102
583c4e9dcf554f7e3a344500,3563,476257.0,0.5,-117.5,1.480347293e+12,39.8167547068,-105.17152169
583c4e9dcf554f7e3a344500,3565,476257.0,1.0,-122.0,1.480347293e+12,39.9040824664,-105.07782543
583c4e9dcf554f7e3a344500,3569,476257.0,2.0,-127.0,1.480347293e+12,39.8887249889,-105.080291033
583c4e9dcf554f7e3a344500,3570,476257.0,0.0,-115.0,1.480347293e+12,39.7578896588,-105.119324332
583c4e9dcf554f7e3a344500,3578,476257.0,0.0,-124.0,1.480347293e+12,39.7286509462,-105.163031574
583c4e9dcf554f7e3a344500,3581,476257.0,1.0,-108.0,1.480347293e+12,39.7181196801,-105.066747888
583c4e9dcf554f7e3a344500,3846,476257.0,1.0,-118.0,1.480347293e+12,39.7537185228,-104.998667795
583c4e9dcf554f7e3a344500,4059,476257.0,2.0,-120.0,1.480347293e+12,39.7567635889,-105.024870179
583c4e9dcf554f7e3a344500,4147,476257.0,2.0,-122.0,1.480347293e+12,39.665430287,-105.111884525
583c4e9dcf554f7e3a344500,4156,476257.0,2.0,-116.0,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,4819,476257.0,2.0,-132.0,1.480347293e+12,39.7190458354,-104.941493103
583c4e9dcf554f7e3a344500,4993,476257.0,0.5,-121.5,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,7382,476257.0,2.0,-122.0,1.480347293e+12,39.7435206571,-105.00091687
583c4e9dcf554f7e3a344500,8082,476257.0,1.0,-119.666666667,1.480347293e+12,39.495224589,-105.053108525
583c4e9dcf554f7e3a344500,8245,476257.0,1.5,-118.0,1.480347293e+12,39.7594613083,-105.074287246
583c4e9dcf554f7e3a344500,8355,476257.0,2.0,-108.0,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,8356,476257.0,1.5,-114.0,1.480347293e+12,39.7570335245,-104.976126764
583c4e9dcf554f7e3a344500,8452,476257.0,1.5,-130.0,1.480347293e+12,39.748725342,-105.21104149
583c4e9dcf554f7e3a344500,8474,476257.0,0.0,-114.0,1.480347293e+12,39.7320448643,-104.973650831
583c4e9dcf554f7e3a344500,8560,476257.0,2.0,-115.0,1.480347293e+12,64.3,-68.5
583c4e9dcf554f7e3a344500,9899,476257.0,2.0,-133.0,1.480347293e+12,39.7914022708,-105.02660482
583c50decf554f7e3a360e58,1086,476257.0,1.0,-131.5,1.48034787e+12,39.9739948915,-104.891716745
583c50decf554f7e3a360e58,1264,476257.0,1.0,-120.0,1.48034787e+12,39.7471392104,-105.085312503
583c50decf554f7e3a360e58,1268,476257.0,0.0,-136.0,1.48034787e+12,39.7195355806,-104.924701915
583c50decf554f7e3a360e58,1292,476257.0,0.5,-137.5,1.48034787e+12,39.4466950929,-104.978021352
583c50decf554f7e3a360e58,1476,476257.0,0.0,-137.0,1.48034787e+12,39.7050706005,-105.145581142
583c50decf554f7e3a360e58,1661,476257.0,1.0,-133.0,1.48034787e+12,64.3,-68.5
583c50decf554f7e3a360e58,1772,476257.0,0.5,-132.5,1.48034787e+12,64.3,-68.5
583c50decf554f7e3a360e58,1796,476257.0,0.0,-130.0,1.48034787e+12,64.3,-68.5
583c50decf554f7e3a360e58,1854,476257.0,1.0,-117.5,1.48034787e+12,64.3,-68.5
583c50decf554f7e3a360e58,1859,476257.0,1.0,-82.6666666667,1.48034787e+12,39.7048869498,-105.016392267
583c50decf554f7e3a360e58,1878,476257.0,0.0,-124.0,1.48034787e+12,39.803794978,-105.072089989
583c50decf554f7e3a360e58,1988,476257.0,0.0,-126.0,1.48034787e+12,39.9263970026,-105.084103021
583c50decf554f7e3a360e58,2189,476257.0,0.0,-118.0,1.48034787e+12,39.8176539435,-105.050983775
583c50decf554f7e3a360e58,2605,476257.0,1.0,-107.0,1.48034787e+12,39.6127445823,-105.008826579
583c50decf554f7e3a360e58,2617,476257.0,0.0,-138.0,1.48034787e+12,39.7799081609,-105.062479338
583c50decf554f7e3a360e58,2707,476257.0,1.0,-113.0,1.48034787e+12,64.3,-68.5
583c50decf554f7e3a360e58,2731,476257.0,0.0,-118.0,1.48034787e+12,39.7814639251,-105.040763432
583c50decf554f7e3a360e58,2768,476257.0,2.0,-135.0,1.48034787e+12,39.9202412223,-105.036847739
583c50decf554f7e3a360e58,2799,476257.0,0.5,-124.0,1.48034787e+12,39.7530526327,-104.941021699
